normalized_reviews,predicted_rating
"['note', 'tout', 'ideal', 'replacement', 'note', 'ideal', 'replace', 'chalk', 'cheese', 'except', 'quad', 'display', 'real', 'world', 'mean', 'nothing', 'expect', 'bring', 'detail', 'alive', 'pre', 'load', 'wallpaper', 'mean', 'thing']",1
"['behind', 'good', 'bye', 'days', 'samsung']",0
"['particular', 'samsung', 'note', 'interface', 'color', 'choice', 'either', 'white', 'orange', 'grayscale', 'two', 'settings', 'colorblindness', 'invert', 'thing', 'worse', 'samsung', 'note', 'color', 'choices', 'color', 'choices', 'invert']",1
"['love', 'note', 'camera', 'design', 'stylus', 'good', 'see', 'upgrade', 'everything', 'espcially', 'camera', 'feature', 'look', 'pretty', 'impressive', 'sure', 'drop', 'use', 'feature', 'remote', 'control', 'everyone', 'home', 'samusng', 'devices', 'use', 'remote', 'app', 'every']",1
"['short', 'sweet', 'great', 'amaze', 'ive', 'smart', 'phone', 'one', 'compare', 'add', 'mah', 'battery', 'pack', 'case', 'ebay', 'charge', 'phone', 'every', 'days', 'like', 'large', 'phone', 'new', 'battery', 'add', 'ounces', 'like', 'prefer', 'bulk', 'hand']",1
"['love', 'phone', 'iphone', 'trade', 'note', 'immediately', 'fell', 'stylus', 'love', 'able', 'take', 'handwritten', 'note', 'convert', 'readable', 'format', 'battery', 'life', 'good', 'charge', 'daily', 'heavy', 'user']",1
"['discover', 'galaxy', 'note', 'one', 'day', 'watch', 'product', 'look', 'interest', 'catch', 'attention', 'need', 'new', 'phone', 'decide', 'would', 'get', 'samsung', 'galaxy', 'note', 'disappoint']",1
"['check', 'comparative', 'study', 'note', 'htc', 'xperia']",0
"['aside', 'good', 'display', 'phone', 'much', 'go']",0
"['one', 'finest', 'phone', 'ever', 'own', 'lightning', 'fast', 'sip', 'battery', 'feature', 'phablets', 'would', 'wise', 'emulate']",1
"['actual', 'screen', 'next', 'obvious', 'asset', 'phone', 'offer', 'big', 'bright', 'colorful', 'super', 'sharp', 'extra', 'pixels', 'might', 'close', 'together', 'eye', 'focus', 'make', 'little', 'detail', 'show', 'nicely']",1
"['second', 'samsung', 'note', 'phone', 'first', 'one', 'would', 'constantly', 'drop', 'call', 'try', 'answer', 'phone', 'middle', 'conversations', 'also', 'would', 'try', 'look', 'picture', 'screen', 'would', 'freeze']",0
"['long', 'story', 'short', 'best', 'phone', 'ever', 'make']",1
"['upgrade', 'galaxy', 'four', 'weeks', 'ago', 'note', 'holy', 'bejeezus', 'expect', 'fall', 'hard', 'baby', 'reluctant', 'choose', 'note', 'larger', 'size', 'turn', 'complete', 'non', 'issue']",1
"['samsung', 'latest', 'greatest', 'phablet', 'great', 'upgrade', 'note']",1
"['please', 'note', 'mean', 'whole', 'thing', 'phablet', 'category']",1
"['amaze', 'phone', 'overall', 'love', 'every', 'aspect', 'device']",1
"['amaze', 'phone', 'best', 'look', 'screen', 'device', 'ever', 'use', 'black', 'black', 'color', 'pop', 'suggest', 'phone', 'anyone', 'want', 'phone', 'pen', 'amaze', 'screen']",1
"['note', 'factory', 'unlock', 'snapdragon', 'variant']",0
"['mobile', 'customer', 'receive', 'note', 'last', 'week', 'phone', 'solid', 'feel', 'great', 'hand', 'one', 'people', 'mind', 'plastic', 'past', 'samsung', 'phone', 'happy', 'addition', 'metal', 'make', 'phone', 'uncomfortably', 'heavy']",1
"['still', 'need', 'improvements', 'convince', 'purchase', 'one']",0
"['finally', 'numerous', 'leak', 'rumor', 'speculations', 'fourth', 'generation', 'samsung', 'phablet', 'galaxy', 'note', 'launch', 'display', 'display', 'yet', 'another', 'highlight', 'galaxy', 'note', 'flaunt', 'extraordinary', 'inch', 'quad', 'super', 'amoled', 'display', 'boast', 'screen']",1
"['phablet', 'avoid', 'prefer', 'use', 'phone', 'one', 'hand', 'expandable', 'storage', 'removable', 'back', 'panel', 'change', 'battery', 'pack', 'quad', 'screen', 'best', 'among', 'phablets', 'use', 'year', 'give', 'wife', 'end', 'buy', 'note']",1
"['good', 'phone', 'better', 'unpack', 'start', 'use', 'one', 'buy', 'price', 'anybody', 'kinda', 'budget', 'iphone', 'etc', 'guy', 'think', 'make', 'keep', 'price']",1
"['best', 'phone', 'still', 'good']",1
"['hand', 'best', 'phone', 'ever', 'use', 'try', 'practically', 'better', 'note', 'iphones', 'even', 'league', 'phone', 'feature', 'use', 'phone']",1
"['phone', 'awesome', 'evergreen', 'matter', 'many', 'note', 'series', 'come', 'still', 'beast', 'samsung', 'till', 'date']",1
"['wow', 'kind', 'product', 'far', 'excellent', 'since', 'last', 'months']",1
"['camera', 'focus']",0
"['hav', 'purchase', 'almost', 'awesome', 'device', 'samsung', 'handy', 'durable', 'samsung', 'device', 'disappointment', 'body', 'finish', 'paint', 'body', 'would', 'months', 'like', 'samsung', 'devices']",1
"['pros', 'superb', 'screen', 'great', 'battery', 'hrs', 'moderate', 'use', 'hours', 'heavy', 'moderate', 'use', 'hours', 'heavy', 'use', 'potent', 'stylus', 'respond', 'differently', 'different', 'pressure', 'sensitive', 'great', 'button', 'good', 'best', 'speaker']",1
"['want', 'buy', 'phone', 'buy', 'wait', 'note', 'finally', 'two', 'years', 'beast', 'battery', 'superb', 'hours', 'regular', 'use', 'screen', 'best', 'speakers', 'great', 'run', 'smoothly', 'guy', 'dont', 'want', 'buy', 'next', 'two', 'years']",1
"['lose', 'thie', 'product', 'week', 'product', 'fine']",0
"['better', 'note']",0
"['phone', 'samsung', 'currently', 'consider', 'buy', 'current', 'crop', 'phone', 'available', 'market', 'get', 'removable', 'battery', 'expandable', 'storage', 'top', 'line', 'specs', 'check', 'article', 'note', 'last', 'great', 'samsung', 'phone']",1
"['best', 'smartphone', 'even', 'brief', 'camera', 'display', 'productivity', 'media', 'loudspeaker', 'fingerprint', 'scanner', 'design', 'feel', 'rich', 'yeah', 'phone', 'year', 'also', 'galaxy', 'note', 'edge']",1
"['good', 'camera', 'great', 'screen']",1
"['big', 'fan', 'note', 'series', 'class', 'apart']",0
"['love', 'phone', 'awesome', 'performance', 'charge', 'fast']",1
"['exrcellent', 'outstanding']",1
"['mind', 'blow', 'feature', 'android', 'update', 'give', 'lollipop', 'version', 'amaze', 'camera', 'video', 'quality', 'cell', 'world']",1
"['disapoimted', 'invoice', 'note', 'material', 'deliver', 'note', 'edge']",0
"['radio', 'phone', 'worth', 'half', 'lac', 'joke']",0
"['disappoint', 'since', 'get', 'note', 'edge', 'phone', 'invoice', 'mention', 'note']",0
"['friends', 'last', 'week', 'buy', 'note', 'online', 'retail', 'samsung', 'showroom', 'last', 'mobile', 'update', 'lollipop', 'version', 'phone', 'frequently', 'get', 'hang', 'also', 'get', 'heat', 'fast', 'decide', 'new', 'fan', 'fan', 'samsung', 'lot', 'research', 'go', 'note']",1
"['look', 'large', 'screen', 'experience', 'thin', 'bezels', 'expandable', 'memory', 'adequate', 'replaceable', 'battery', 'power', 'inbuilt', 'ultra', 'save', 'mode', 'quad', 'display', 'snapdragon', 'processor', 'amaze', 'camera', 'note', 'stylus', 'feature', 'support', 'service', 'search', 'end']",1
"['would', 'recommend', 'phone', 'people', 'money', 'sense']",1
"['thank', 'phone', 'work', 'great']",1
"['purchase', 'note', 'yesterday', 'tempt', 'even', 'keep', 'imp', 'specs', 'fit', 'need', 'note', 'feature', 'earlier', 'use', 'note', 'note', 'lot', 'take', 'feature', 'nextest', 'level', 'battery', 'size', 'removable', 'clock', 'speed', 'ghz', 'ram']",1
"['note', 'king', 'phablets', 'brilliant', 'cameras', 'amaze', 'modes', 'powerful', 'processor', 'great', 'speed', 'outstanding', 'battery', 'backup', 'good', 'ram', 'management', 'multitasking', 'last', 'least', 'full', 'space', 'internal', 'external', 'upto']",1
"['buy', 'december', 'last', 'year', 'publish', 'review', 'months', 'months', 'use', 'let', 'fellow', 'buyers', 'know', 'fair', 'pros', 'superb', 'screen', 'great', 'battery', 'hrs', 'moderate', 'use', 'hours', 'heavy', 'moderate', 'use', 'hours', 'heavy', 'use']",1
"['good', 'phone', 'want', 'productive']",1
"['best', 'device', 'samsung', 'follow', 'exclusive', 'feature', 'ike', 'pen', 'unimaginable', 'feature', 'like', 'take', 'photos', 'handwritten', 'papaer', 'transform', 'letter', 'along', 'figerprint', 'sensors', 'spo', 'sensors']",1
"['phone', 'brilliant', 'sales', 'service', 'suck', 'big', 'time', 'swear', 'go', 'buy', 'samsung']",0
"['samsung', 'best', 'ever', 'phone', 'best', 'every', 'department', 'take']",1
"['phone', 'awaome', 'dont', 'kno', 'phone', 'support', 'audio', 'specs', 'say', 'support', 'audio', 'use', 'note', 'also', 'phone', 'support', 'audio', 'note', 'dont', 'know']",0
"['buy', 'phone', 'samsung', 'authorise', 'showroom', 'prize', 'search', 'many', 'phone', 'like', 'iphone', 'last', 'decide', 'samsung', 'note', 'use', 'month', 'say', 'big', 'monster', 'market', 'display', 'star', 'best', 'phone', 'bye', 'phone']",1
"['note', 'pritty', 'good', 'device', 'dont', 'linke', 'touchwiz', 'lag', 'suggest', 'must', 'device', 'defiantly', 'notice', 'lag']",1
"['order', 'note', 'get', 'note', 'come', 'accessories', 'like', 'charger', 'ear', 'phone', 'etc', 'white', 'colour']",0
"['excellent', 'phone', 'especially', 'one', 'want', 'use', 'pen', 'applications']",1
"['amaze', 'phone', 'love']",1
"['purchase', 'phone', 'yesterday', 'phone', 'start', 'heat', 'days', 'also', 'start', 'hang']",0
"['buyer', 'would', 'never', 'get', 'chance', 'regret']",0
"['phone', 'amaze', 'display', 'crisp', 'bright', 'colorful', 'screen', 'great', 'watch', 'definition', 'movies', 'love', 'extra', 'feature', 'like', 'heart', 'rate', 'sensor', 'stylus', 'infra', 'red', 'blaster', 'etc', 'ask', 'phone']",1
"['purchase', 'phone', 'aunt', 'love', 'phone', 'awesome', 'camera', 'quality']",1
"['defective', 'device', 'ship', 'return']",0
['usfull'],0
"['buy', 'note', 'samsung', 'plaza', 'distinctive', 'feature', 'crispy', 'clear', 'sound', 'headset', 'excellent', 'loud', 'speaker', 'clarity', 'front', 'face', 'cam', 'rear', 'camera', 'awesome', 'good', 'touch', 'sensitivity', 'punchy', 'battery', 'backup', 'fast', 'charge', 'good', 'hurry', 'decent', 'look', 'till', 'find', 'con']",1
"['agree', 'vijay', 'kumar', 'jain', 'buy', 'fone', 'exactly', 'month', 'ago', 'get', 'heat', 'uncomfortable', 'temperatures', 'fact', 'samsung', 'market', 'heater', 'rather', 'mobile', 'slow', 'apps', 'crash', 'frequently', 'solace', 'samsung', 'good', 'sales', 'service']",0
"['really', 'love', 'dis', 'phone', 'cant', 'buy', 'ever', 'get', 'plz', 'respect', 'luck', 'phone', 'note']",1
"['love', 'phone', 'amaze', 'one', 'resale', 'contect']",1
"['awesome', 'device', 'buy', 'buks', 'best', 'smartest', 'phone', 'smart', 'pen', 'earth', 'till']",1
"['buy', 'samsung', 'galaxy', 'note', 'frost', 'white', 'qualcomm', 'version', 'cost', 'pro', 'bright', 'quad', 'display', 'compare', 'beautiful', 'design', 'silver', 'like', 'cut', 'edge', 'thin', 'compare', 'previous', 'versions', 'camera', 'awesome', 'picture', 'always', 'bright']",1
"['want', 'something', 'large', 'screen', 'mind', 'blow', 'performance', 'premium', 'feature', 'would', 'say', 'one', 'thing', 'take', 'note', 'masterpiece', 'display', 'inch', 'super', 'amoled', 'screen', 'exceptional', 'best', 'far', 'smartphone', 'quad', 'resolution', 'pixels', 'ppi']",1
"['superb', 'phone', 'mind', 'blow', 'feature', 'rock', 'performance', 'privilege', 'phone', 'like', 'hat', 'samsung']",1
"['get', 'device', 'october', 'let', 'tell', 'stand', 'firm', 'expectations', 'lot', 'industry', 'first', 'feature', 'pen', 'feature', 'unthinkable', 'days', 'addict', 'device']",1
"['want', 'something', 'large', 'screen', 'mind', 'blow', 'performance', 'premium', 'feature', 'would', 'say', 'one', 'thing', 'take', 'note', 'masterpiece', 'display', 'inch', 'super', 'amoled', 'screen', 'exceptional', 'best', 'far', 'smartphone', 'quad', 'resolution', 'pixels', 'ppi']",1
"['product', 'awesome', 'price', 'lesser', 'current', 'price']",0
"['amaze', 'overprice', 'must', 'around', 'sell', 'like', 'hot', 'cake']",0
"['little', 'skeptical', 'order', 'company', 'never', 'hear', 'however', 'read', 'several', 'good', 'review', 'phone', 'take', 'chance', 'place', 'order', 'phone', 'monday', 'receive', 'wednesday']",1
"['phone', 'fine', 'please', 'check', 'battery', 'right', 'receive', 'mine', 'battery', 'drain', 'issue', 'find', 'days', 'bnh', 'cover', 'battery', 'days', 'let', 'battery', 'operate', 'phone', 'see', 'drain']",0
"['note', 'beautiful', 'look', 'vivid', 'screen', 'larger', 'dimension', 'make', 'easier', 'use', 'work', 'tool', 'instead', 'recreational', 'device', 'almost', 'two', 'months', 'use', 'think', 'hope', 'work', 'bug', 'android', 'configuration', 'crash']",1
"['wait', 'phone', 'arrive', 'week', 'seem', 'like', 'brand', 'new', 'doa', 'waste', 'time', 'pay', 'return', 'ship', 'even', 'defective']",0
"['look', 'promise', 'set', 'start', 'get', 'hot', 'phone', 'appear', 'defective', 'could', 'tell', 'hence', 'assume', 'simply', 'run', 'hot', 'way', 'normal', 'operation']",0
"['buy', 'phone', 'daughter', 'already', 'one', 'happy', 'note', 'function', 'great', 'camera', 'also', 'memory', 'expand', 'card', 'affordable', 'option']",1
"['use', 'replace', 'old', 'palm', 'pilot', 'well', 'phone', 'spain']",0
"['use', 'make', 'call', 'text', 'message', 'email', 'browse', 'pen', 'take', 'note', 'function', 'work', 'great', 'samsung', 'keyboard', 'pain', 'texting', 'new', 'word', 'type', 'get', 'save', 'automatically', 'battery', 'hold', 'good', 'long', 'day', 'great', 'camera', 'work', 'mark']",1
"['battery', 'run', 'quickly']",0
"['bougth', 'cell', 'phone', 'week', 'ago', 'lot', 'problems', 'battery', 'work', 'bad', 'cell', 'phone', 'doesnt', 'recognize', 'headphones', 'camera', 'work', 'really', 'bad', 'focus', 'doesnt', 'work', 'cant', 'take', 'photos']",0
"['week', 'still', 'learn', 'available', 'function', 'great', 'display', 'everything', 'seem', 'work', 'well', 'far', 'fast', 'use', 'camera', 'yet', 'quite', 'upgrade', 'old', 'note']",1
"['note', 'huge', 'upgrade', 'go', 'iphone', 'note', 'easy', 'transition', 'android', 'take', 'long', 'switch', 'data', 'new', 'phone', 'wish', 'would', 'switch', 'sooner']",1
"['upgrade', 'older', 'note', 'totally', 'satisfy', 'note', 'everything', 'want', 'smart', 'phone']",1
"['screen', 'much', 'sharper', 'note', 'due', 'higher', 'pixel', 'per', 'inch', 'hold', 'current', 'phone', 'offer', 'cost']",0
"['look', 'several', 'place', 'specific', 'phone', 'love', 'unlock', 'work', 'great', 'network', 'function', 'great', 'love', 'pen', 'great', 'function']",1
"['product', 'one', 'look', 'daily', 'use', 'enjoy', 'new', 'note', 'phone']",1
"['card', 'removable', 'battery', 'great', 'camera', 'great', 'screen', 'charge', 'fast', 'really', 'good', 'battery', 'life', 'beef', 'bloatware', 'instal', 'disable', 'little', 'knowledge']",1
"['love', 'new', 'phone']",1
"['phone', 'incredible', 'smart', 'easy', 'understand', 'multitasking']",1
"['funcionamiento', 'correcto', 'buena', 'vision', 'pantalla', 'quizas', 'poco', 'costoso', 'valor', 'rapida', 'depresiacion', 'mercado']",0
"['phone', 'beautiful', 'display', 'plenty', 'fast', 'also', 'get', 'wireless', 'charge', 'cover', 'great']",1
"['galaxy', 'note', 'work', 'beautifully', 'first', 'six', 'months', 'suddenly', 'apparent', 'reason', 'display', 'go', 'black', 'would', 'power', 'naturally', 'think', 'phone', 'charge', 'case', 'call', 'samsung', 'tell', 'send', 'phone', 'analysis', 'repair']",0
"['phone', 'great', 'around', 'camera', 'quality', 'better', 'note', 'work', 'phone', 'work', 'note', 'like', 'lab', 'top', 'computer', 'nice', 'size', 'screen', 'lte', 'internet', 'speed', 'straight', 'talk', 'sim', 'card', 'purchase', 'straight', 'talk', 'beat']",1
"['though', 'great', 'phone', 'one', 'even', 'better', 'love', 'awesome', 'divece']",1
"['best', 'costumer', 'service']",1
"['work', 'really', 'good', 'metro', 'pcs', 'service', 'easy', 'set', 'install', 'problem', 'multimedia', 'message', 'take', 'long', 'send', 'may', 'send', 'great', 'phone', 'por', 'many', 'purpose']",1
"['best', 'phone', 'still', 'top', 'competitor', 'size', 'issue', 'phone', 'one', 'hand', 'mode', 'easy', 'use', 'textured', 'back', 'ensure', 'firm', 'grip']",1
"['pretty', 'sure', 'put', 'market', 'screen', 'device', 'fact', 'adhesive', 'fail', 'entire', 'screen', 'fell', 'plus', 'pen', 'never', 'work', 'try', 'different', 'pen', 'none', 'work']",0
"['phone', 'come', 'stylus']",0
"['buy', 'phone', 'work', 'right', 'blacklist', 'phone']",0
"['phone', 'really', 'good', 'shape', 'quirk', 'notice', 'stylus', 'work', 'thankfully', 'never', 'use', 'anyway', 'great', 'deal', 'otherwise', 'nice', 'phone']",1
"['may', 'fruit', 'phone', 'sweet', 'question', 'whether', 'get', 'apple', 'samsung', 'phone', 'stop', 'question', 'galaxy', 'note', 'perfect', 'phone', 'meet', 'need']",1
"['note', 'great', 'price']",1
"['product', 'receive', 'damage']",0
"['phone', 'ten', 'days', 'give', 'consider', 'thorough', 'run', 'quick', 'review', 'normally', 'write', 'felt', 'couple', 'good', 'reason']",1
"['brilliant', 'phone', 'many', 'feature', 'still', 'try', 'work', 'way', 'misnomer', 'call', 'phone', 'computer', 'gold', 'colour', 'top', 'look', 'part', 'would', 'highly', 'recommend', 'computer']",1
"['great', 'phone', 'note', 'want', 'change', 'note', 'advertise', 'cheaper', 'others']",1
"['ebay', 'price', 'high', 'amazone', 'buy']",0
"['absolutely', 'take', 'price']",0
"['nothing', 'say', 'phone', 'cant', 'wait', 'see']",1
"['good', 'product', 'make', 'right', 'choice']",1
"['almost', 'fullfiled', 'expectations', 'love', 'improve', 'quality', 'design', 'sharp', 'screen', 'dislike', 'spen', 'app', 'serve', 'take', 'note', 'doesnt', 'tool', 'allow', 'perfectly', 'straight', 'line', 'geometric', 'shape', 'remove', 'usefull', 'draw', 'tool']",1
"['fault', 'phone', 'great']",1
